,Unnamed: 0,ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family,Subfamily,Genus,GenusIcon,ISO_codes,Samples_100,Samples_200,Country_ID,Source,Parent_ID,1A_Consonant Inventories,2A_Vowel Quality Inventories,3A_Consonant-Vowel Ratio,4A_Voicing in Plosives and Fricatives,5A_Voicing and Gaps in Plosive Systems,6A_Uvular Consonants,7A_Glottalized Consonants,8A_Lateral Consonants,9A_The Velar Nasal,10A_Vowel Nasalization,10B_Nasal Vowels in West Africa,11A_Front Rounded Vowels,12A_Syllable Structure,13A_Tone,14A_Fixed Stress Locations,15A_Weight-Sensitive Stress,16A_Weight Factors in Weight-Sensitive Stress Systems,17A_Rhythm Types,18A_Absence of Common Consonants,19A_Presence of Uncommon Consonants,20A_Fusion of Selected Inflectional Formatives,21A_Exponence of Selected Inflectional Formatives,21B_Exponence of Tense-Aspect-Mood Inflection,22A_Inflectional Synthesis of the Verb,23A_Locus of Marking in the Clause,24A_Locus of Marking in Possessive Noun Phrases,25A_Locus of Marking: Whole-language Typology,25B_Zero Marking of A and P Arguments,26A_Prefixing vs. Suffixing in Inflectional Morphology,27A_Reduplication,28A_Case Syncretism,29A_Syncretism in Verbal Person/Number Marking,30A_Number of Genders,31A_Sex-based and Non-sex-based Gender Systems,32A_Systems of Gender Assignment,33A_Coding of Nominal Plurality,34A_Occurrence of Nominal Plurality,35A_Plurality in Independent Personal Pronouns,36A_The Associative Plural,37A_Definite Articles,38A_Indefinite Articles,39A_Inclusive/Exclusive Distinction in Independent Pronouns,39B_Inclusive/Exclusive Forms in Pama-Nyungan,40A_Inclusive/Exclusive Distinction in Verbal Inflection,41A_Distance Contrasts in Demonstratives,42A_Pronominal and Adnominal Demonstratives,43A_Third Person Pronouns and Demonstratives,44A_Gender Distinctions in Independent Personal Pronouns,45A_Politeness Distinctions in Pronouns,46A_Indefinite Pronouns,47A_Intensifiers and Reflexive Pronouns,48A_Person Marking on Adpositions,49A_Number of Cases,50A_Asymmetrical Case-Marking,51A_Position of Case Affixes,52A_Comitatives and Instrumentals,53A_Ordinal Numerals,54A_Distributive Numerals,55A_Numeral Classifiers,56A_Conjunctions and Universal Quantifiers,57A_Position of Pronominal Possessive Affixes,58A_Obligatory Possessive Inflection,58B_Number of Possessive Nouns,59A_Possessive Classification,"60A_Genitives, Adjectives and Relative Clauses",61A_Adjectives without Nouns,62A_Action Nominal Constructions,63A_Noun Phrase Conjunction,64A_Nominal and Verbal Conjunction,65A_Perfective/Imperfective Aspect,66A_The Past Tense,67A_The Future Tense,68A_The Perfect,69A_Position of Tense-Aspect Affixes,70A_The Morphological Imperative,71A_The Prohibitive,72A_Imperative-Hortative Systems,73A_The Optative,74A_Situational Possibility,75A_Epistemic Possibility,76A_Overlap between Situational and Epistemic Modal Marking,77A_Semantic Distinctions of Evidentiality,78A_Coding of Evidentiality,79A_Suppletion According to Tense and Aspect,79B_Suppletion in Imperatives and Hortatives,80A_Verbal Number and Suppletion,"81A_Order of Subject, Object and Verb","81B_Languages with two Dominant Orders of Subject, Object, and Verb",82A_Order of Subject and Verb,83A_Order of Object and Verb,"84A_Order of Object, Oblique, and Verb",85A_Order of Adposition and Noun Phrase,86A_Order of Genitive and Noun,87A_Order of Adjective and Noun,88A_Order of Demonstrative and Noun,89A_Order of Numeral and Noun,90A_Order of Relative Clause and Noun,90B_Prenominal relative clauses,90C_Postnominal relative clauses,90D_Internally-headed relative clauses,90E_Correlative relative clauses,90F_Adjoined relative clauses,90G_Double-headed relative clauses,91A_Order of Degree Word and Adjective,92A_Position of Polar Question Particles,93A_Position of Interrogative Phrases in Content Questions,94A_Order of Adverbial Subordinator and Clause,95A_Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,96A_Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,97A_Relationship between the Order of Object and Verb and the Order of Adjective and Noun,98A_Alignment of Case Marking of Full Noun Phrases,99A_Alignment of Case Marking of Pronouns,100A_Alignment of Verbal Person Marking,101A_Expression of Pronominal Subjects,102A_Verbal Person Marking,103A_Third Person Zero of Verbal Person Marking,104A_Order of Person Markers on the Verb,105A_Ditransitive Constructions: The Verb 'Give',106A_Reciprocal Constructions,107A_Passive Constructions,108A_Antipassive Constructions,108B_Productivity of the Antipassive Construction,109A_Applicative Constructions,109B_Other Roles of Applied Objects,110A_Periphrastic Causative Constructions,111A_Nonperiphrastic Causative Constructions,112A_Negative Morphemes,113A_Symmetric and Asymmetric Standard Negation,114A_Subtypes of Asymmetric Standard Negation,115A_Negative Indefinite Pronouns and Predicate Negation,116A_Polar Questions,117A_Predicative Possession,118A_Predicative Adjectives,119A_Nominal and Locational Predication,120A_Zero Copula for Predicate Nominals,121A_Comparative Constructions,122A_Relativization on Subjects,123A_Relativization on Obliques,124A_'Want' Complement Subjects,125A_Purpose Clauses,126A_'When' Clauses,127A_Reason Clauses,128A_Utterance Complement Clauses,129A_Hand and Arm,130A_Finger and Hand,130B_Cultural Categories of Languages with Identity of 'Finger' and 'Hand',131A_Numeral Bases,132A_Number of Non-Derived Basic Colour Categories,133A_Number of Basic Colour Categories,134A_Green and Blue,135A_Red and Yellow,136A_M-T Pronouns,136B_M in First Person Singular,137A_N-M Pronouns,137B_M in Second Person Singular,138A_Tea,139A_Irregular Negatives in Sign Languages,140A_Question Particles in Sign Languages,141A_Writing Systems,142A_Para-Linguistic Usages of Clicks,143A_Order of Negative Morpheme and Verb,143B_Obligatory Double Negation,143C_Optional Double Negation,143D_Optional Triple Negation,143E_Preverbal Negative Morphemes,143F_Postverbal Negative Morphemes,143G_Minor morphological means of signaling negation,"144A_Position of Negative Word With Respect to Subject, Object, and Verb",144B_Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,144C_Languages with different word order in negative clauses,144D_The Position of Negative Morphemes in SVO Languages,144E_Multiple Negative Constructions in SVO Languages,144F_Obligatory Double Negation in SVO languages,144G_Optional Double Negation in SVO languages,144H_NegSVO Order,144I_SNegVO Order,144J_SVNegO Order,144K_SVONeg Order,144L_The Position of Negative Morphemes in SOV Languages,144M_Multiple Negative Constructions in SOV Languages,144N_Obligatory Double Negation in SOV languages,144O_Optional Double Negation in SOV languages,144P_NegSOV Order,144Q_SNegOV Order,144R_SONegV Order,144S_SOVNeg Order,144T_The Position of Negative Morphemes in Verb-Initial Languages,144U_Double negation in verb-initial languages,144V_Verb-Initial with Preverbal Negative,144W_Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,144X_Verb-Initial with Clause-Final Negative,144Y_The Position of Negative Morphemes in Object-Initial Languages,Sources' Languages
1743,1743,nlr,Ngarla,Australia,-20.0,119.0,ngar1296,nrk,Pama-Nyungan,,Western Pama-Nyungan,,nrk,False,False,AU,,genus-westernpamanyungan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,1744,nlu,Ngarluma,Australia,-20.8333333333,117.5,ngar1287,nrl,Pama-Nyungan,,Western Pama-Nyungan,,nrl,False,False,AU,Hall-1971,genus-westernpamanyungan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,1745,nly,Nyamal,Australia,-21.0,119.0,nyam1271,nly,Pama-Nyungan,,Western Pama-Nyungan,,nly,False,False,AU,,genus-westernpamanyungan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng
1746,1746,nma,Naga (Mao),Eurasia,25.5,94.3333333333,maon1238,nbi,Sino-Tibetan,Tibeto-Burman,Angami-Pochuri,,nbi,False,False,IN,Giridhar-1994,genus-angamipochuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,3.0,2.0,3.0,,,,,,1.0,,1.0,1.0,,,1.0,2.0,6.0,2.0,2.0,1.0,,,,,,,2.0,2.0,4.0,,1.0,2.0,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,4.0,1.0,4.0,8.0,4.0,,,,,,,,,,4.0,,,,4.0,4.0,8.0,1.0,,,,,,,
1747,1747,nmb,Nambikuára (Southern),South America,-14.0,-59.5,sout2994,nab,Nambikuaran,,Nambikuaran,,nab,False,False,BR,Kroeker-1972 Kroeker-1982 Kroeker-2001 Lowe-1999 Price-1976,genus-nambikuaran,3.0,2.0,4.0,1.0,1.0,1.0,8.0,3.0,,,,1.0,3.0,3.0,7.0,8.0,1.0,,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,3.0,3.0,,,,,,,3.0,,,,1.0,,,9.0,,,,,,1.0,,,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,6.0,,,,,,,,2.0,2.0,5.0,4.0,3.0,3.0,,,,,,,,,1.0,,,,2.0,,,,,,,,4.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,4.0,,,,4.0,2.0,4.0,20.0,,,,,,,,,,,6.0,,,,4.0,4.0,8.0,2.0,,,,,,,eng
1748,1748,nmd,Samo,Papunesia,-6.16666666667,142.25,samo1303,smq,Trans-New Guinea,,East Strickland,,smq,False,False,PG,Voorhoeve-1975,genus-eaststrickland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng
1749,1749,nmi,Nahuatl (Mecayapan Isthmus),North America,18.25,-94.8333333333,isth1242,nhx,Uto-Aztecan,,Aztecan,,nhx,False,False,MX,Law-1958 Wolgemuth-1981 Wolgemuth-2002,genus-aztecan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spa
1750,1750,nmm,Manange,Eurasia,28.5833333333,84.0,mana1288,nmm,Sino-Tibetan,Tibeto-Burman,Bodic,,nmm,False,False,NP,Hildebrandt-2004,genus-bodic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,3.0,,3.0,2.0,1.0,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,2.0,4.0,4.0,20.0,,,,,,,,,,,20.0,,,,,,,,,,,,,,eng
1751,1751,nmp,Nahuatl (Milpa Alta),North America,19.25,-99.1666666667,more1259,nhm,Uto-Aztecan,,Aztecan,,nhm,False,False,MX,Whorf-1946b,genus-aztecan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spa
1752,1752,nnc,Nancowry,Eurasia,8.05,93.5,cent1990,ncb,Austro-Asiatic,Mon-Khmer,Nicobarese,,ncb,False,False,IN,Das-1977 Man-1889 Radhakrishnan-1970 Radhakrishnan-1981 Steriade-1988,genus-nicobarese,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,7.0,2.0,2.0,2.0,,2.0,2.0,2.0,1.0,,,,,,,,,2.0,1.0,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng
1753,1753,nnd,Nend,Papunesia,-5.0,144.916666667,nend1239,anh,Trans-New Guinea,Madang,Sogeram,,anh,False,False,PG,Harris-1990,genus-sogeram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,3.0,2.0,2.0,,,,,,,,,2.0,6.0,2.0,,1.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng
1754,1754,nne,Nengone,Papunesia,-21.5,168.0,neng1238,nen,Austronesian,Eastern Malayo-Polynesian,Oceanic,,nen,False,False,NC,Tryon-1967b Tryon-and-Dubois-1969 Tryon-and-Dubois-1971,genus-oceanic,,,,,,,,,,,,,,,6.0,8.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,2.0,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,1.0,4.0,4.0,2.0,3.0,,2.0,,,,4.0,1.0,7.0,4.0,,,,,,,,,,,,,,,fra eng
1755,1755,nng,Nyanga,Africa,-1.25,28.1666666667,nyan1304,nyj,Niger-Congo,Benue-Congo,Bantu,,nyj,False,False,CD,Bentley-and-Kulemeka-2001 Kadima-1965 Mateene-1980 Mchombo-2004 Price-1966,genus-bantu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,,,,,,,,,,2.0,,1.0,2.0,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,1756,nnk,Nankina,Papunesia,-5.78333333333,146.45,nank1250,nnk,Trans-New Guinea,Finisterre-Huon,Finisterre,,nnk,False,False,PG,Spaulding-and-Spaulding-1994,genus-finisterre,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,2.0,,2.0,,,,,,,,2.0,6.0,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,2.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,4.0,1.0,4.0,8.0,4.0,,,,,,,,,,4.0,,,,4.0,4.0,8.0,1.0,,,,,,,
1757,1757,nnm,Nanumea,Papunesia,-5.66666666667,176.116666667,tuva1244,tvl,Austronesian,Eastern Malayo-Polynesian,Oceanic,,tvl,False,False,TV,Ranby-1980,genus-oceanic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng
1758,1758,nnn,Nuni (Northern),Africa,12.1666666667,-3.0,nort2784,nuv,Niger-Congo,Gur,Grusi,,nuv,False,False,BF,Prost-1999,genus-grusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,1759,nnt,Nanticoke,North America,38.0,-76.25,nant1249,nnt,Algic,,Algonquian,,nnt,False,False,US,Murray-1996,genus-algonquian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,1760,nob,Nobiin,Africa,21.0,31.0,nobi1240,fia,Eastern Sudanic,,Nubian,,fia,False,False,EG SD,Bell-1968 Bell-1971 Werner-1987,genus-nubian,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,,,,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,1761,noc,Nocte,Eurasia,27.0,95.5,noct1238,njb,Sino-Tibetan,Tibeto-Burman,Brahmaputran,,njb,False,False,IN,Das-Gupta-1971,genus-brahmaputran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,2.0,1.0,3.0,2.0,1.0,,,,,,,6.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,2.0,4.0,20.0,,,,,,,,,,,6.0,,,,4.0,4.0,8.0,2.0,,,,,,,eng
1762,1762,nog,Noghay,Eurasia,44.0,46.0,noga1249,nog,Altaic,,Turkic,,nog,False,False,RU,Baskakov-1966a Baskakov-1973 Baskakov-1997c Baskakov-and-Abdulzalilov-1956 Csato-and-Karakoc-1998 Karacaevo-Cerkesskij-Institut-1956,genus-turkic,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,4.0,,,,,1.0,,5.0,,,,2.0,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,1763,nok,Noghay (Karagash),Eurasia,47.5,47.25,noga1249,nog,Altaic,,Turkic,,nog,False,False,RU,Arslanov-1997b,genus-turkic,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,1764,nom,Nomatsiguenga,South America,-11.6666666667,-74.5,noma1263,not,Arawakan,,Pre-Andine Arawakan,,not,False,False,PE,Wise-1978 Wise-1990,genus-preandinearawakan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spa
1765,1765,non,Noni,Africa,6.41666666667,10.5833333333,noon1243,nhu,Niger-Congo,Benue-Congo,Beboid,,nhu,False,False,CM,Hyman-1981b,genus-beboid,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,,,,1.0,3.0,3.0,,,,,1.0,1.0,,,,,,,,,4.0,,,,,,,1.0,,,,5.0,5.0,,,,,,,,,,,,,,2.0,,,,,,4.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,,1.0,,,,,,2.0,2.0,1.0,5.0,4.0,4.0,,,,1.0,,,,,,,,,,,,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,3.0,1.0,1.0,4.0,18.0,,,14.0,,15.0,,3.0,5.0,7.0,3.0,,,,,,,,,,,,,,,eng
1766,1766,noo,Noon,Africa,14.8333333333,-16.8333333333,noon1242,snf,Niger-Congo,North-Central Atlantic,Cangin,,snf,False,False,SN,Soukka-2000,genus-cangin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,3.0,4.0,,,,,,,2.0,1.0,,,3.0,,,9.0,,,,,,2.0,,,,,,,,,,,,,,2.0,4.0,1.0,,,,,,,,,,2.0,,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,,,,,,2.0,2.0,1.0,4.0,4.0,4.0,,,2.0,,3.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,3.0,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,4.0,,,,4.0,2.0,4.0,20.0,,,6.0,,,,4.0,8.0,2.0,4.0,,,,,,,,,,,,,,,eng
1767,1767,nor,Norwegian,Eurasia,61.0,8.0,norw1258,nor,Indo-European,,Germanic,,nor,False,False,NO,Askedal-1994 Berit-and-Strandskogen-1998 Berulfsen-1977 Lektor-et-al-1965 Moen-and-Pedersen-1983 Olson-1901 Rice-1999 Strandskogen-and-Strandskogen-1986 Strandskogen-and-Strandskogen-1995 Vanvik-1972,genus-germanic,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,2.0,3.0,2.0,1.0,4.0,4.0,4.0,1.0,1.0,,,,,,,,,2.0,,,,,,,2.0,,,3.0,3.0,2.0,,,,,,,,2.0,,1.0,,,,1.0,1.0,7.0,,,,4.0,,,,,,,,,,,,,2.0,4.0,1.0,4.0,2.0,,,,,,,,,2.0,,1.0,2.0,,2.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,6.0,1.0,1.0,4.0,4.0,3.0,,,,1.0,,,,,,,,,,,,,2.0,,,,4.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,6.0,,,,1.0,1.0,4.0,16.0,,,13.0,1.0,,,4.0,1.0,1.0,4.0,,,,,,,,,,,,,,,
1768,1768,npa,Nahuatl (Pajapan),North America,18.25,-94.75,isth1241,nhp,Uto-Aztecan,,Aztecan,,nhp,False,False,MX,Garcia-de-Leon-1976,genus-aztecan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spa
1769,1769,nph,Nar-Phu,Eurasia,28.6666666667,84.25,narp1239,npa,Sino-Tibetan,Tibeto-Burman,Bodic,,npa,False,False,NP,Noonan-2003a,genus-bodic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,8.0,4.0,,,,1.0,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,6.0,2.0,,1.0,1.0,2.0,,,,5.0,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,15.0,,7.0,,2.0,2.0,4.0,19.0,,,,,,,,,,,17.0,,,20.0,,,,,,,,,,,
1770,1770,npi,Nigerian Pidgin,Africa,6.5,3.33333333333,nige1257,pcm,other,,Creoles and Pidgins,,pcm,False,False,NG,Faraclas-1996,genus-creolesandpidgins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,1771,npn,Naga Pidgin,Eurasia,25.6666666667,94.0,naga1394,nag,other,,Creoles and Pidgins,,nag,False,False,IN,Sreedhar-1985,genus-creolesandpidgins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,1772,npu,Napu,Papunesia,-1.33333333333,120.416666667,napu1241,npy,Austronesian,,Celebic,,npy,False,False,ID,Garantjang-et-al-1989 Hanna-and-Hanna-1991,genus-celebic,,,,,,,,,,,,,,,6.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
